id,source_id,asassn_name,other_names,raj2000,dej2000,l,b,mean_vmag,amplitude,period,variable_type,class_probability,lksl_statistic,rfr_score,epoch_hjd,gdr2_id,phot_g_mean_mag,e_phot_g_mean_mag,phot_bp_mean_mag,e_phot_bp_mean_mag,phot_rp_mean_mag,e_phot_rp_mean_mag,bp_rp,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,vt,dist,allwise_id,j_mag,e_j_mag,h_mag,e_h_mag,k_mag,e_k_mag,w1_mag,e_w1_mag,w2_mag,e_w2_mag,w3_mag,e_w3_mag,w4_mag,e_w4_mag,j_k,w1_w2,w3_w4,apass_dr9_id,apass_vmag,e_apass_vmag,apass_bmag,e_apass_bmag,apass_gpmag,e_apass_gpmag,apass_rpmag,e_apass_rpmag,apass_ipmag,e_apass_ipmag,b_v,e_b_v,vector_x,vector_y,vector_z,reference,periodic,classified,asassn_discovery,created_at,updated_at,edr3_source_id,galex_id,FUVmag,e_FUVmag,NUVmag,e_NUVmag,tic_id,pm,ruwe
002312c9-1e5d-5db4-be1b-d1582239c253,452945,ASASSN-V J183843.21-514350.6,,279.67988,-51.73091,343.81205,-19.11249,13.13,0.54,,L,0.981,0.07,0.99,2457287.52233,6654615284680960000,12.272852,0.006415,13.36547,0.026796,11.249144,0.013634,2.116326,0.1363,0.0137,9.9731,-3.874,0.012,-4.489,0.012,4.02154598929437,6988.81494,J183843.20-514350.5,9.819,0.023,8.954,0.022,8.718,0.02,8.614,0.023,8.569,0.02,8.3,0.023,8.621,0.361,1.101,0.045,-0.321,58670513,12.996,0.092,14.873,0.048,13.894,0.089,12.352,0.062,11.744,0.168,1.877,0.083,0.104140445542858,-0.610537541054479,-0.785110615496495,The ASAS-SN Catalog of Variable Stars: I,false,true,true,2019-04-16 09:53:02 UTC,2021-08-05 16:48:15 UTC,EDR3 6654615284680960384,,,,,,TIC 200208250,5.93,0.94
00231562-f7f6-490c-bf1a-48da238bb622,28052263,ASASSN-V J180302.50-273428.3,,270.7604,-27.57453,3.11592,-2.62056,14.21,0.32,,YSO,0.596,0.21,0.89,2457903.82646,4063106475823112704,14.334749,0.002952,14.726493,0.008979,13.585552,0.024071,1.140941,0.6037,0.0386,15.6346,-2.431,0.035,-2.67,0.024,10.9647069711068,1560.98169,J180302.41-273437.1,10.013,0.028,8.993,0.059,8.442,0.047,7.64,0.024,7.352,0.02,6.858,0.018,6.419,0.074,1.571,0.288,0.439,28052263,14.311,0.051,15.257,0.069,,,,,,,0.946,1.054,,,,The ASAS-SN Catalog of Variable Stars: IX,false,,true,2021-07-28 14:25:21 UTC,2021-08-05 16:27:20 UTC,EDR3 4063106475823112960,,,,,,TIC 1605866434,3.611,1.071
00231b60-cc47-5114-9798-d79ddd4a6c36,460581,ASASSN-V J175545.07+024747.7,,268.93737,2.79657,29.02804,13.658,14.14,0.43,,L,0.996,0.27,0.96,2458001.81324,4469156085606287360,12.714916,0.004821,14.431356,0.021801,11.465286,0.009543,2.96607,0.0908,0.0244,3.7148,-2.977,0.025,-6.489,0.022,4.82443900250483,7014.34863,J175545.06+024747.6,9.574,0.023,8.601,0.027,8.267,0.021,8.173,0.023,8.279,0.02,8.015,0.021,8.129,0.256,1.307,-0.106,-0.114,34383232,14.118,0.124,15.869,0.135,14.934,0.062,13.499,0.109,12.033,0.193,1.752,0.186,-0.018523242643741,-0.998637285347539,0.0487899763851133,The ASAS-SN Catalog of Variable Stars: I,false,true,true,2019-04-16 09:53:06 UTC,2021-08-05 16:32:01 UTC,EDR3 4469156085606287488,,,,,,TIC 266186949,7.14,1.161
00232076-100a-5c32-9736-2ed41569ad04,271608,ASASSN-V J190116.47-084121.8,Mis V0151,285.31861,-8.6894,26.28345,-6.12151,13.71,0.77,433.8965091,SR,0.338,0.14,0.93,2457857.06741,,14.532266,0.079295,17.679745,0.877956,12.255298,0.314187,5.424447,0.0468,0.0767,0.6106,-3.792,0.078,-7.274,0.065,7.55868776051907,5144.08691,J190116.50-084122.9,8.382,0.026,7.397,0.044,6.876,0.026,6.767,0.056,6.119,0.025,5.243,0.015,4.377,0.026,1.506,0.648,0.866,30850113,13.638,0.059,14.356,0.032,14.009,0.023,13.385,0.058,12.965,0.276,0.718,0.279,0.261153960563696,-0.953401313451081,-0.151077941446292,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:53:22 UTC,2021-08-05 16:30:15 UTC,EDR3 4202970372171335680,,,,,,TIC 38419636,8.203,0.991
0023256d-e1cd-5f6b-bec8-e540d1bc8e43,268751,ASASSN-V J083554.42-355941.1,GDS_J0835544-355940,128.97673,-35.99475,256.26856,2.80816,13.15,0.31,82.6179253,SR,1.0,0.61,0.68,2458092.72131,5542419312804959232,11.370552,0.004684,13.364903,0.020842,10.038836,0.010927,3.326068,0.3458,0.0289,11.9855,-2.701,0.027,2.628,0.031,6.13619140254269,2911.05835,J083554.47-355940.8,7.862,0.021,6.852,0.029,6.503,0.023,6.387,0.089,6.36,0.027,6.182,0.015,5.962,0.048,1.359,0.027,0.22,43731949,12.994,0.137,14.888,0.132,13.891,0.141,12.209,0.165,10.439,0.058,1.894,0.483,-0.508909375583628,0.628972882674889,-0.587711119771203,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:39 UTC,2021-08-05 17:39:19 UTC,EDR3 5542419312804958976,,,,,,TIC 180573207,3.768,1.355
00234736-1011-5923-aa7c-eefdd757f01a,518204,ASASSN-V J174906.55-450708.9,,267.27715,-45.11915,346.39993,-8.88213,14.12,0.24,66.74,SR,1.0,0.66,0.68,2458226.81535,5954691578608445440,12.224119,0.005436,14.960061,0.025965,10.755007,0.012872,4.205054,0.2966,0.0461,6.4412,0.466,0.053,-2.304,0.037,2.86889665971322,3883.75708,J174906.54-450708.9,8.05,0.02,7.093,0.051,6.666,0.018,6.567,0.08,6.628,0.02,6.247,0.016,5.833,0.044,1.384,-0.061,0.414,51817098,14.171,0.034,15.256,0.02,14.747,0.007,13.514,0.005,,,1.085,0.271,-0.0335210476527771,-0.704838127200828,-0.70857572200033,The ASAS-SN Catalog of Variable Stars: I,true,true,true,2019-04-16 09:53:18 UTC,2021-08-05 18:02:51 UTC,EDR3 5954691578608445568,,,,,,TIC 34358984,2.351,1.063
00234cbe-68b9-5416-bb9a-29e30027b2f6,250999,ASASSN-V J180253.16-274520.6,OGLE-BLG-LPV-190293,270.7215,-27.75573,2.94097,-2.67954,14.05,0.15,,L,0.407,0.98,0.6,2457792.88566,4063098023379196928,17.357243,0.004265,,,,,,-0.6306,0.1701,-3.7065,-3.595,0.275,-11.002,0.214,6.325275666453,8673.60156,J180253.00-274523.2,9.496,0.035,8.242,0.027,7.658,0.029,7.156,0.029,7.355,0.019,6.138,0.016,5.3,0.038,1.838,-0.199,0.838,28052074,13.874,0.006,14.455,0.0,14.147,0.0,13.594,0.0,13.024,0.101,0.581,0.96,0.0111433706268112,-0.884870905499583,-0.465703023279237,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:53:27 UTC,2021-08-05 17:26:16 UTC,EDR3 4063098023379197056,,,,,,TIC 1605825931,11.575,1.196
00234dd8-9967-5f95-bd3e-22168178a662,AP57096943,ASASSN-V J195534.80-842337.1,Gaia6346433449702153088,298.89498,-84.39365,309.06758,-28.54312,16.2,0.57,0.6413589,RRAB,0.983,0.57,0.69,2456952.55182,6346433449702153216,16.075733,0.006183,16.456415,0.02207,15.498384,0.016212,0.958031,0.071,0.0328,2.1677,-3.806,0.041,-1.118,0.036,1.73066035672659,10864.4463,J195534.75-842337.4,14.893,0.041,14.441,0.06,14.401,0.075,14.322,0.028,14.346,0.039,12.939,,9.282,,0.492,-0.024,3.657,57096943,16.097,0.0,16.739,0.067,16.608,0.156,16.151,0.139,15.834,0.05,0.642,0.213,0.047205908192116,-0.0855310662263873,-0.995216578912316,The ASAS-SN Catalog of Variable Stars: V,true,true,false,2019-05-23 08:41:37 UTC,2021-08-05 16:39:24 UTC,EDR3 6346433449702153088,,,,,,TIC 369373919,3.967,0.999
002389f8-13b4-5f00-ade5-b456588e8d1b,AP60060677,ASASSN-V J190749.14-273431.4,,286.95475,-27.57538,9.5034,-15.51082,12.96,0.12,0.4794202,EW,0.955,0.24,0.88,2457908.79857,6762697763029867520,12.841232,0.003633,13.1357,0.008173,12.373204,0.007968,0.762496,1.1288,0.017,66.3002,-5.028,0.021,-19.151,0.016,108.834696645808,862.337036,J190749.12-273431.4,11.819,0.022,11.631,0.025,11.585,0.025,11.487,0.023,11.521,0.022,11.515,0.276,8.8,,0.234,-0.034,2.715,60060677,13.033,0.056,13.547,0.058,13.207,0.055,12.876,0.006,12.756,0.062,0.514,0.158,0.258489493480804,-0.847875408327778,-0.462915190626795,The ASAS-SN Catalog of Variable Stars: V,true,true,true,2019-04-16 09:56:36 UTC,2021-08-05 16:34:43 UTC,EDR3 6762697763029867264,,,,,,TIC 466045011,19.8,0.963
00238ae7-d288-5acc-87c1-e3aa50bd3d28,280978,ASASSN-V J094001.99-431419.6,ASAS J094002-4314.3,145.00828,-43.23879,269.95982,7.04914,12.11,0.16,50.4660368,SR,1.0,0.75,0.59,2457673.87412,5425154237340380160,10.568748,0.003216,12.364569,0.010503,9.316377,0.006061,3.048192,0.3361,0.0189,17.7465,-8.202,0.017,4.293,0.019,16.7327022737908,2622.46313,J094001.93-431419.5,7.271,0.027,6.194,0.018,5.856,0.02,5.773,0.15,5.763,0.051,5.632,0.014,5.462,0.036,1.415,0.01,0.17,42271519,12.179,0.052,14.296,0.034,13.176,0.03,11.35,0.06,,,2.117,0.571,-0.59681674975278,0.417767065623773,-0.685040470406405,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:55:38 UTC,2021-08-05 17:50:45 UTC,EDR3 5425154237340380416,,,,,,TIC 33402204,9.258,1.075
00238d61-927f-5b54-8448-7673553e0ae7,AP2850037,ASASSN-V J002151.33+492735.4,,5.46386,49.45983,118.00352,-13.12863,14.04,0.18,4.6522381,EA,1.0,0.39,0.83,2457939.00956,394187739039170176,14.010702,0.002766,14.315608,0.002897,13.53074,0.00385,0.784868,0.5338,0.0187,28.4884,-4.757,0.015,-3.341,0.015,15.7291194527654,1751.76794,J002151.37+492734.9,12.999,0.022,12.737,0.024,12.691,0.023,12.626,0.023,12.631,0.024,12.842,0.488,9.5,,0.308,-0.005,3.342,2850037,14.183,0.046,14.836,0.097,14.498,0.138,14.017,0.048,13.865,0.045,0.652,0.102,0.647027791175377,0.0618898106699294,0.759950451530857,The ASAS-SN Catalog of Variable Stars: IX,true,true,true,2019-08-02 14:23:17 UTC,2021-08-10 17:47:21 UTC,EDR3 394187739039170176,GALEX J002151.4+492735,,,18.8074,0.0532,TIC 202327535,5.814,0.984
00239996-c76e-4393-b168-709444916fa8,29083318,ASASSN-V J184639.26-113352.8,,281.6636,-11.56467,22.08137,-4.19869,15.3,0.35,406.7579156,SR,0.995,0.73,0.58,2458191.9073,4106758599282970624,20.105639,0.010909,16.908,0.012,13.503,0.015,3.405,0.055,0.1024,0.5,-0.249,0.142,-7.212,0.126,5.68431446992085,9433.37988,J184639.29-113355.6,10.985,0.059,10.007,0.027,9.574,0.059,8.997,0.032,9.141,0.032,9.025,0.052,8.329,0.497,1.411,-0.144,0.696,29083318,15.199,0.0,17.368,0.0,16.339,0.072,14.38,0.044,12.976,0.062,2.169,0.795,,,,The ASAS-SN Catalog of Variable Stars: IX,true,,true,2021-07-28 14:25:30 UTC,2021-08-05 16:55:55 UTC,EDR3 4106758603584794112,,,,,,TIC 145415345,,
002399c2-29fa-5b3c-bbcb-af3e3314df49,113079,ASASSN-V J025055.07+012356.7,1SWASP J025054.80+012357.5,42.72945,1.39909,172.98279,-49.49918,11.94,0.08,663.5876478,VAR,0.534,0.79,0.64,2457318.81489,2499199177000073216,11.790902,0.004026,12.107806,0.00369,11.181848,0.004826,0.925959,2.4304,0.1341,18.1278,-2.2,0.137,-45.136,0.113,528.44760436426,405.335602,J025054.81+012356.7,10.471,0.024,10.107,0.023,10.036,0.023,9.993,0.023,10.021,0.02,9.992,0.059,8.829,0.419,0.435,-0.028,1.163,16689847,11.874,0.125,12.625,0.042,12.226,0.037,11.675,0.106,11.49,0.248,0.751,0.054,0.734346933893903,0.67833503886772,0.0244163003944667,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:53:39 UTC,2021-08-05 18:01:18 UTC,EDR3 2499199177000072960,GALEX J025054.7+012357,,,17.3404,0.0351,TIC 318966048,45.19,7.388
00239f01-357c-51d8-acd6-b9a8ebff665f,478394,ASASSN-V J165654.25-540312.5,,254.22622,-54.05333,334.19143,-6.82219,14.93,2.08,255.0,SR,1.0,0.05,0.98,2458227.8569,5929762179689066496,13.657281,0.028185,17.663656,0.139732,12.045984,0.07605,5.617672,0.2434,0.1384,1.7588,-2.215,0.138,-5.023,0.101,5.43372145918819,4788.82764,J165654.25-540312.5,8.513,0.024,7.55,0.036,7.072,0.02,6.562,0.079,6.202,0.026,5.474,0.015,4.948,0.029,1.441,0.36,0.526,,,,,,,,,,,,,0.32,-0.159578704246652,-0.564925818068364,-0.809563745007612,The ASAS-SN Catalog of Variable Stars: I,true,true,true,2019-04-16 09:53:16 UTC,2021-08-05 17:23:16 UTC,EDR3 5929762179689066752,,,,,,TIC 380000846,5.49,1.303
00241337-a0bc-5483-9905-51184097b2b3,AP28291582,ASASSN-V J185054.68-253921.4,,282.72784,-25.65595,9.7354,-11.27875,13.19,0.15,42.9170088,SR,1.0,0.85,0.56,2457663.56814,4074645270563711488,11.026724,0.003566,13.51048,0.013913,9.623516,0.006095,3.886964,0.3427,0.0502,6.8216,-3.97,0.059,-3.121,0.048,9.28543314242073,2577.86035,J185054.69-253921.4,7.163,0.026,6.162,0.057,5.753,0.026,5.691,0.104,5.655,0.046,5.508,0.014,5.327,0.04,1.41,0.036,0.181,28291582,13.285,0.128,14.942,0.165,14.155,0.0,12.596,0.0,10.382,0.0,1.657,0.379,0.198598857911549,-0.87926035372623,-0.432966192677272,The ASAS-SN Catalog of Variable Stars: V,true,true,true,2019-04-16 09:56:39 UTC,2021-08-05 18:00:35 UTC,EDR3 4074645270563711488,,,,,,TIC 398132411,5.05,1.009
002417d0-1176-587d-8323-c62247833f86,438369,ASASSN-V J175309.15-222520.0,OGLE-BLG-LPV-096475,268.28812,-22.42222,6.46016,1.89425,14.07,0.06,10.706071,SR,0.993,1.05,0.41,2457072.16252,4070232483745870336,15.166024,0.004882,18.459911,0.018321,13.628241,0.008757,4.831671,0.1506,0.0888,1.6974,-3.408,0.092,-8.139,0.064,7.35278461208269,5688.23486,J175309.18-222519.0,10.588,0.051,9.337,0.053,8.767,0.035,8.191,0.023,8.28,0.019,8.204,0.04,8.864,,1.821,-0.089,-0.66,,,,,,,,,,,,,2.033,-0.0276150065454545,-0.923985609885845,-0.381428897879247,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:24 UTC,2021-08-05 17:23:35 UTC,EDR3 4070232483745870464,,,,,,TIC 222466585,8.824,1.071
0024356e-2bcf-5ec5-8f9b-661cfbb1fd9f,356046,ASASSN-V J132546.10-510548.7,ASAS J132544-5105.7,201.44207,-51.09686,308.41833,11.40881,10.45,0.18,379.0707659,ROT:,0.58,0.89,0.59,2457856.70733,6070107451592489984,10.143973,0.003045,10.604132,0.004733,9.51179,0.004796,1.092341,9.88,0.02,494.9193,-102.154,0.02,-4.419,0.019,4798.51067100786,101.002754,J132546.19-510549.9,8.736,0.026,8.241,0.038,8.143,0.024,8.089,0.022,8.094,0.019,8.039,0.018,8.091,0.139,0.593,-0.005,-0.052,54143348,10.572,0.131,11.295,0.104,,,,,,,0.723,0.232,-0.584539956526859,-0.229573969091866,-0.778208732885326,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:53:42 UTC,2021-08-05 18:16:32 UTC,EDR3 6070107451592490240,,,,,,TIC 438734217,102.249,1.072
00243e4f-5436-585e-b4a2-f1338326a24b,AP12951051,ASASSN-V J230435.82+500347.5,WISEJ230435.8+500347,346.14923,50.06319,105.93381,-9.24922,13.98,0.93,4.6864376,EA,0.999,0.06,0.99,2457380.70204,1985785074276577280,13.597766,0.002969,14.047185,0.005024,12.974094,0.004768,1.073091,0.4562,0.014,32.6949,-6.244,0.014,-5.184,0.012,18.8569488501035,2039.96338,J230435.82+500347.5,12.203,0.022,11.763,0.028,11.632,0.022,11.487,0.023,11.518,0.021,11.463,0.196,8.78,,0.571,-0.031,2.683,12951051,13.93,0.125,14.853,0.108,14.545,0.115,13.609,0.12,13.346,0.058,0.923,0.18,0.623276310933914,-0.153677080471937,0.766752890549643,The ASAS-SN Catalog of Variable Stars: IX,true,true,false,2019-05-23 08:41:45 UTC,2021-08-10 17:51:23 UTC,EDR3 1985785074276577152,,,,,,TIC 298230896,8.115,0.957
002446f9-693c-5a03-b0f0-6a6c3a3eaa9e,66895,ASASSN-V J191613.46+462909.7,ASAS J191614+4629.2,289.05608,46.48604,77.71371,15.33952,9.41,0.26,292.2473292,GCAS:,0.573,0.96,0.39,2456833.96655,2127747968338421248,8.635389,0.003292,9.274529,0.00687,7.861054,0.006221,1.413475,1.8459,0.0237,77.8173,-6.831,0.03,-26.395,0.028,240.136975888378,538.168762,J191613.58+462908.6,6.803,0.023,6.228,0.02,6.07,0.024,5.998,0.108,5.995,0.04,5.972,0.015,5.897,0.038,0.733,0.003,0.075,14670447,9.096,0.0,10.224,0.202,9.945,0.439,8.609,0.0,8.214,0.0,1.128,0.086,0.224800959219755,-0.650799406700849,0.725206633292678,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:53:42 UTC,2021-08-05 17:05:24 UTC,EDR3 2127747968338421120,,,,,,TIC 158935962,27.265,1.711
002448bd-0e8e-5d62-9dca-46bcd75a865e,353324,ASASSN-V J160253.81-510808.5,GDS_J1602537-510809,240.72421,-51.13569,330.6683,1.12358,14.66,0.5,,L,1.0,0.14,0.97,2457561.73561,5981580272899422208,11.047092,0.004598,15.023612,0.023556,9.598458,0.008301,5.425154,0.4917,0.0834,5.8972,-1.321,0.084,-3.584,0.079,11.0975907143328,1631.46863,,,,,,,,,,,,,,,,,,,52338488,14.663,0.0,16.963,0.083,15.789,0.0,13.262,0.014,,,2.3,6.52,-0.306845555850442,-0.547334128839043,-0.778634160734577,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:55:28 UTC,2021-08-05 18:07:59 UTC,EDR3 5981580272899422720,,,,,,TIC 276065592,3.819,1.188
002472ce-4c23-5808-8ae7-b0619b7ab6bd,AP29119014,ASASSN-V J171054.73-270646.0,,257.72803,-27.11278,357.28265,7.39031,15.05,0.35,343.6140333,SR,0.999,0.54,0.75,2457927.77183,4108649862353579008,13.269945,0.003807,15.294125,0.014149,11.94119,0.005527,3.352935,0.0557,0.0232,2.3992,-2.737,0.025,-3.236,0.017,2.71940093973109,7387.42188,J171054.78-270645.7,9.703,0.022,8.508,0.033,8.118,0.018,7.919,0.024,7.969,0.02,7.714,0.02,7.428,0.15,1.585,-0.05,0.286,29119014,15.07,0.0,17.194,0.0,16.127,0.066,14.176,0.033,12.422,0.052,2.124,1.029,-0.189195243289179,-0.869771842514771,-0.455743460606084,The ASAS-SN Catalog of Variable Stars: V,true,true,true,2019-04-16 09:56:54 UTC,2021-08-05 17:13:32 UTC,EDR3 4108649862353578752,,,,,,TIC 24641204,4.238,0.967
002485f5-5331-5a98-96f2-3702e815b2f7,561938,ASASSN-V J204056.22+271828.7,,310.23429,27.30777,69.93219,-8.88357,14.65,0.39,,L,0.984,0.21,0.96,2457668.86372,1856387124221329408,12.36691,0.004431,15.3271,0.01808,10.851853,0.006092,4.475246,0.2568,0.0585,4.3882,-2.702,0.046,-4.486,0.048,6.29450624058755,3943.57397,J204056.21+271828.4,8.199,0.021,7.187,0.042,6.796,0.02,6.546,0.079,6.573,0.024,5.743,0.016,4.782,0.027,1.403,-0.027,0.961,,,,,,,,,,,,,0.436,0.573930738619323,-0.678331439348812,0.45877005750032,The ASAS-SN Catalog of Variable Stars: I,false,true,true,2019-04-16 09:53:02 UTC,2021-08-05 18:16:29 UTC,EDR3 1856387124221329280,,,,,,TIC 296621344,5.237,1.39
00248aa8-d054-5db3-9bf7-a864e3b22a97,J153022.61-611031.3,ASASSN-V J153022.61-611031.3,,232.5942,-61.17537,320.92737,-3.98593,13.09,0.1,147.4242302,SR,0.998,0.75,0.62,2458212.91836,5875558386768715776,11.406335,0.002993,13.511837,0.006647,10.075377,0.004978,3.43646,0.3733,0.0377,9.9067,-8.752,0.041,-7.272,0.046,20.8373603555923,2588.42822,J153022.62-611031.3,7.786,0.024,6.783,0.036,6.408,0.018,6.232,0.076,6.391,0.026,6.21,0.015,6.034,0.056,1.378,-0.159,0.176,,,,,,,,,,,,,0.785,-0.292873085381445,-0.382981739076883,-0.876099505417506,The ASAS-SN Catalog of Variable Stars: IX,true,true,true,2019-09-30 17:16:08 UTC,2021-08-10 17:46:04 UTC,EDR3 5875558386768715648,,,,,,TIC 461176629,11.379,0.964
0024a8e3-b413-5758-9a0f-29c54a4e7e6b,55585,ASASSN-V J161708.78+255101.1,NP Her,244.2866,25.85031,43.57288,44.2834,10.2,1.45,,L,0.999,0.05,0.99,2457844.93583,1303553605477062912,8.472825,0.010163,10.439224,0.04132,7.354915,0.031562,3.08431,0.4228,0.0235,17.961,4.502,0.017,-0.211,0.025,9.95545388794682,2145.84937,J161708.77+255101.5,5.527,0.02,4.37,0.216,3.556,0.264,2.212,,2.546,0.473,1.929,0.021,1.652,0.015,1.971,-0.334,0.277,8079380,10.149,0.058,15.703,0.071,,,,,,,5.554,0.063,-0.390455174788947,-0.810820588238345,0.436021479022945,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:54:56 UTC,2021-08-05 17:35:52 UTC,EDR3 1303553605477062912,,,,,,TIC 236385618,4.507,1.18
0024af31-7298-58bb-b848-53d2a24afb04,366976,ASASSN-V J153631.26-585456.4,GDS_J1536312-585456,234.13027,-58.91568,322.86413,-2.58767,15.07,0.32,2.4019467,EA,0.929,0.39,0.8,2458213.7909,5881926861195537408,14.941228,0.00277,15.601429,0.004156,14.123555,0.004134,1.477874,0.4189,0.0248,16.9213,-4.755,0.024,-5.359,0.026,15.6923142849324,2164.0752,J153631.24-585456.4,12.938,0.029,12.54,0.027,12.392,0.032,12.14,0.033,12.242,0.051,10.94,,8.661,,0.546,-0.102,2.279,49847013,15.485,0.326,16.649,0.13,15.793,0.026,14.733,0.0,14.279,0.0,1.165,2.078,-0.302522453418377,-0.418383554616205,-0.856408410984172,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:03 UTC,2021-08-05 17:45:50 UTC,EDR3 5881926861195537280,,,,,,TIC 97614144,7.164,0.953
0024c176-29da-5617-bb9b-d98db5d11872,645548,ASASSN-V J113205.18-605003.8,OGLE-GD-ECL-07597,173.02158,-60.83439,293.41202,0.56222,13.57,0.06,213.1888904,ROT:,0.712,0.97,0.51,2457756.7384,5335932614016834560,18.262324,0.005198,18.863096,0.022801,17.301123,0.015057,1.561974,0.232,0.2079,1.1163,-6.25,0.241,0.963,0.226,7.85158764409371,3817.64771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.277,-0.483725436188277,0.05920908575677,-0.873214742516587,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:53:48 UTC,2021-08-05 17:44:30 UTC,EDR3 5335932614016834560,,,,,,TIC 318108856,6.324,2.118
0024c5c9-bac8-5df1-8c8c-13ddb57f3ea8,258747,ASASSN-V J193345.32-260241.1,SSS_J193345.4-260241,293.43884,-26.04474,13.27048,-20.30494,15.83,1.13,0.5090629,RRAB,0.987,0.26,0.87,2457455.88233,6766289592632680448,15.727766,0.012722,16.051132,0.037976,15.257253,0.025371,0.79388,0.0896,0.0376,2.3828,-0.446,0.038,-5.873,0.034,5.05275800344154,5525.33398,J193345.36-260240.8,14.575,0.037,14.28,0.054,14.246,0.069,14.329,0.03,14.502,0.06,12.543,,9.006,,0.329,-0.173,3.537,60118404,15.43,0.543,15.872,0.617,15.645,0.528,15.344,0.268,15.079,0.0,0.441,0.136,0.357376978628026,-0.824315917197601,-0.439072845666162,The ASAS-SN Catalog of Variable Stars: II,true,true,false,2019-04-16 09:54:16 UTC,2021-08-05 16:39:34 UTC,EDR3 6766289592632679936,GALEX J193345.3-260240,20.4669,0.1985,19.0308,0.072,TIC 169686259,5.89,0.916
0024c74e-5222-55ef-b9f5-4471f841285b,AP39477261,ASASSN-V J082023.68-610642.0,,125.09869,-61.11167,275.53034,-13.68094,15.7,0.49,,VAR,0.613,0.91,0.83,2457438.51409,5278170285987638272,15.331068,0.002768,15.940367,0.003544,14.585528,0.003891,1.354838,1.8995,0.0216,88.0477,-17.959,0.027,29.204,0.028,313.921560065003,517.666321,J082023.75-610642.0,13.667,0.026,13.098,0.028,12.929,0.035,12.903,0.023,12.948,0.023,12.771,0.385,9.488,,0.738,-0.045,3.283,39477261,15.62,0.035,16.721,0.104,16.196,0.023,15.229,0.049,14.899,0.077,1.102,0.2,-0.277778333998564,0.395257800274086,-0.875562943758741,The ASAS-SN Catalog of Variable Stars: III,false,true,true,2019-04-16 09:56:29 UTC,2021-08-05 17:04:35 UTC,EDR3 5278170285987638272,,,,,,TIC 309468796,34.284,0.976
0024dd1d-f0fe-5cc8-abee-33f12d9a6598,475577,ASASSN-V J190404.30-145634.0,,286.01825,-14.94285,20.9231,-9.49494,13.5,0.66,,L,0.999,0.2,0.98,2458370.75159,4101236920607799296,11.731978,0.006498,13.850816,0.030015,10.403473,0.014799,3.447343,0.2159,0.0367,5.8841,-5.342,0.041,-7.307,0.036,10.4173738635101,4118.50391,J190404.29-145634.1,8.225,0.029,7.267,0.034,6.937,0.016,6.78,0.06,6.846,0.021,6.408,0.018,5.986,0.06,1.288,-0.066,0.422,,,,,,,,,,,,,0.256,0.266612082894126,-0.928670320956919,-0.257855448320624,The ASAS-SN Catalog of Variable Stars: I,false,true,true,2019-04-16 09:53:12 UTC,2021-08-05 17:22:33 UTC,EDR3 4101236920607799040,,,,,,TIC 344572628,9.051,1.191
0024ecce-c704-505b-bb1f-7f7a3056b49f,115957,ASASSN-V J070812.70+240557.2,ASAS J070813+2406.0,107.0529,24.09922,192.84283,14.2169,10.55,0.98,,L,0.999,0.09,0.98,2456741.77886,3368613223294610944,7.374996,0.010219,10.600064,0.040091,5.830959,0.024041,4.769105,2.5173,0.0722,34.867,-5.423,0.084,-9.403,0.07,131.413308277149,391.523956,J070812.65+240557.2,2.437,0.318,1.512,0.21,1.144,0.194,-1.664,,-0.823,,0.121,0.149,-0.571,0.01,1.293,-0.841,0.692,24647957,10.394,0.177,12.223,0.368,11.437,0.266,,,,,1.83,0.064,-0.267694375187154,0.872706196312765,0.408318033413252,The ASAS-SN Catalog of Variable Stars: II,false,true,false,2019-04-16 09:54:53 UTC,2021-08-05 17:26:03 UTC,EDR3 3368613223294611072,GALEX J070812.6+240557,,,21.2119,0.1814,TIC 87826861,10.855,1.151
