id,star_id,hjd,camera,mag,mag_err,flux,flux_err,created_at,updated_at
013354b2-ecb3-59dd-93ab-57272fc7e2b8,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457255.89297,bb,11.058,0.02,144.753,2.663,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
02e02121-b7e7-53b7-84e1-375b2606b8ad,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457694.84077,bb,11.029,0.02,148.757,2.737,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
04813f13-e370-5af8-b23b-36d57dc2b1c1,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457689.93957,bb,11.103,0.02,138.945,2.557,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
05ad481d-b539-5000-9c72-155858c12edc,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458013.95409,bb,11.049,0.02,145.975,2.686,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
069c206e-2887-5b0b-b888-f2817ac48bfc,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457193.0459,bb,11.041,0.02,147.129,2.707,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
0723f61f-4ca7-5f92-896f-c97b1db487d2,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456849.03374,bb,11.033,0.02,148.167,2.726,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
07fd6ccf-be66-5323-9d4e-4dfddf5b7f0f,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457307.84416,bb,11.047,0.02,146.203,2.69,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
082134bd-cbb2-56eb-b5f1-51f6191aa3ca,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457177.07315,bb,11.06,0.02,144.536,2.659,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
0aa13fba-3223-5b76-b827-28bd76dbe58b,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458036.91765,bb,11.061,0.02,144.407,2.657,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
0e336a35-1e57-5c0c-9c90-f7467468f88e,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456969.9126,bb,11.114,0.02,137.536,2.531,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
0fd3166a-8b7f-59eb-ac51-35cfbe3d2294,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456916.93758,bb,11.028,0.02,148.86,2.739,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
11ea5a39-456b-5442-b5af-21766cd5c423,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458017.97867,bb,11.081,0.02,141.719,2.608,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
12d65737-d02c-5cad-9e9f-0be96f4b875c,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457265.9271,bb,11.019,0.02,150.033,2.761,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
12fbad39-b65c-5d58-bca8-3f03a4edffb9,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457935.03228,bb,11.067,0.02,143.587,2.642,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
13a8ced8-a7f3-5922-bf5d-79eb4011ddea,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458020.01503,bb,11.063,0.02,144.074,2.651,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
14c17a0d-08a6-51e1-a023-df876eb79733,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457328.84835,bb,11.027,0.02,148.96,2.741,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
14f174a9-3d53-56ec-9f26-4c3473d67a75,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2458348.88035,bb,11.057,0.02,144.868,2.666,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
151e99df-2e0b-5a2b-8074-36ed3d23d0d3,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2457765.71311,bb,11.012,0.02,151.097,2.78,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
16d78354-4212-57bd-92d7-0c249a258f45,d7ae4bb3-af73-533f-a071-3c67ea82e6ee,2456518.93968,bb,11.044,0.02,146.69,2.699,2019-08-21 15:32:07 UTC,2019-08-21 15:32:07 UTC
